id,title,release_date,overview,vote_average,vote_count,popularity,original_language,adult
878527,Flawless 10,2010-06-03,"Come join Sasha Grey, The newest star of the HBO series ""Entourage,"" In a sinful array of hot sex! She and her flawless friends, like Alexis Texas, Hillary Scott, and Kristina Rose, get fucked in all the right places in 8 delicious, lusty and amazing sex scenes.",10.0,1,0.0,en,True
159242,Rambling 'Round Radio Row #6,1933-03-31,"Host Harry Rose mixes a ""cocktail"" of musical acts.",1.0,1,0.1288,en,False
599125,Dominate Me Professor,2018-03-26,"When high school student Jillian Janson finds out her professor Seth Gamble has a record for hooking up with female students she decides to play a dangerous game. When naive Nina North meets the Batemans for a babysitting job, Brandi Love and Seth Gamble couldn't be happier with her. Abella Danger is dressed in seductive red lingerie with a perverted look on her face begging to be treated like she deserves. Reena suggests, seeing that Derrick cheated on her before and they've discussed this new trend called ""hot wifing"" that she can help him alleviate his premarital wedding stress by fucking his best friend's wife.",7.0,1,0.0,en,True
32934,Train of Shadows,1997-12-13,"Experimental silent homage to the origins of cinema, recreating the apparent disappearance of a French photographer in the 1920s.",6.8,16,0.4015,es,False
472671,The Boy Who Can't Forget,2012-09-25,Can you remember what you were doing on 15th March 2003? Or what the weather was like on 30th May 2007? Twenty-year-old British student Aurelien can. He is one of a handful of people in the world baffling scientists with their ability to recall an incredible amount of their lives. This remarkable documentary explores the recently discovered phenomenon known as superior autobiographical memory.,6.0,1,0.0429,en,False
280511,Fastlife,2014-07-16,"Fastlife: always go further, faster, to shine in the eyes of others: this is the motto of Franklin. Franklin is a megalomaniac obsessed by the desire to shine at any price. He will have to choose between becoming a man or continue to live the Fastlife...",4.771,142,0.4203,fr,False
953484,Poetics for Tramps,2022-03-23,Sex is the perfect line to end on in Deeper's most stunning vignette collection to date. Featuring four ambitious projects with more bodies than you can count. Poetics for Tramps will leave you breathless.,7.6,5,0.0,en,True
435489,Babysit My Ass 3,2013-11-18,Legendary director Joey Silvera always comes up with new twists on typical porn scenarios. Babysit My Ass 3 features seven stunning young ladies with gorgeous yet troublesome derrieres that seem to require extra attention and supervision.,7.0,1,0.0,en,True
268610,Chased by the Devil,1950-10-23,"A doctor discovers a new medical cure with dangerous side effects, and takes the drug himself to test its limitations.",6.0,1,0.149,de,False
36473,The Magician,1993-01-01,"For more than a year in the early 1980s, police at Scotland Yard watched the build-up of a potentially massive threat to the stability of British society – a flood of the most perfect counterfeit currency ever produced. Unchecked, the tide of fake money could have destabilized the economy, the Bank of England and even the Government.",3.5,2,0.2441,en,False
305439,The Lonely Dodo,2013-04-22,"The dodo is history. Can you imagine being the last one?  Well, this is HIS STORY. If WE all share it, maybe other animals won't. We watch The Lonely Dodo travel across the globe in search of another of his kind, a fruitless quest to find a mate.",7.0,2,0.2134,en,False
461435,Sky Lovers,2002-01-01,,6.0,5,0.7852,zh,False
392797,Ένας τρελός τρελός αεροπειρατής,1973-10-10,"Two apartments of an apartment building with common balcony, living two same-sex couples. At one resident Stephen with Fanny and the other Myrto with Tatiana. But other things show and others are as well in the apartments live two married couples. Stephen with Myrto and Fanis with Tatiana, who keep hidden their marriages, because women working as hostesses in an airline that does not allow their marriage...",3.9,11,0.4023,el,False
858241,Natural Beauties 15,2021-08-19,"This series gets you up close and personal with the most enchanting women in adult entertainment. Featured cover girl Sonya Blaze can't help being the sexiest girl on the mountain. Bored with her boyfriend, this gorgeous ski-bunny is tempted to stay with her friend's man. Scarlit Scandal, Emily Willis, Delilah Day, and Freya Mayer are also at the ready to make the jump from your screen to your dreams.",6.5,4,0.0,en,True
87234,Who Killed Who?,1943-06-19,"A murder has occurred at Gruesome Gables, and the dog detective trying to find the killer has to deal with some suspicious suspects and a haunted house.",7.2,48,0.3095,en,False
665002,Meeting the Man: James Baldwin in Paris,1971-05-05,"In 1970, a British film crew set out to make a straightforward literary portrait of James Baldwin set in Paris, insisting on setting aside his political activism. Baldwin bristled at their questions, and the result is a fascinating, confrontational, often uncomfortable butting of heads between the filmmakers and their subject, in which the author visits the Bastille and other Parisian landmarks and reflects on revolution, colonialism, and what it means to be a Black expatriate in Europe.",7.118,38,0.4377,en,False
154115,Taxi Hunter,1993-10-14,"Kin is a hard-working insurance salesman with a very pregnant wife. When his wife starts haemorrhaging, he calls a taxi, but it leaves when someone else offers more money. After his wife dies, Kin vows to get revenge on all taxi drivers by taking them out one at a time.",6.273,22,1.1503,zh,False
920371,Emergency 1-2-0,2021-12-27,,7.0,1,0.6244,zh,False
12105,Yellow Submarine,1968-07-17,"The wicked Blue Meanies take over Pepperland, eliminating all color and music. As the only survivor, the Lord Admiral escapes in the yellow submarine and journeys to Liverpool to enlist the help of the Beatles.",7.1,517,1.2183,en,False
48902,On the Wrong Trek,1936-04-18,"Charlie tells his co-workers about his event-filled vacation to California, including his run in with two vagabond hitchhikers.",5.818,11,0.3402,en,False
337259,Black Orchids,1917-01-01,"Frivolous young Marie de Severac is frightened into following a more virtuous path, when her father relates a story in which an equally frivolous woman is entombed alive. The movie was Rex Ingram’s directorial debut, and he later remade the film as Trifling Women in 1922. Black Orchids is considered to be a lost film.",1.0,1,0.3681,en,False
368188,BABYMETAL ‎LEGEND 2015 - NEW YEAR FOX FESTIVAL,2015-01-10,"LEGEND ""2015"" ~New Year Fox Festival~ (LEGEND 2015 ～新春キツネ祭り～; LEGEND 2015: ~Shinshun Kitsune Matsuri~) was a show held on January 10, 2015 at Saitama Super Arena.  BABYMETAL performed their first show of 2015 at Saitama Super Arena on 10 January 2015. At the show's closure, the band announced the tour with a key performance set for Makuhari Messe, the next part of the lore of Episode III of the Metal Resistance.",10.0,3,0.0988,ja,False
838701,Headline Hunters,1955-09-15,A rookie reporter in pursuit of an expose gets tangled up with big-time mobsters.,4.0,3,0.19,en,False
473761,The Karlovci Experience of 1889,1983-01-01,"A romance based on the motifs of the novel by Veljko Petrovic “Maria, Where Are You?”",7.0,1,0.1134,sh,False
612048,Ayrılık,1972-01-01,,6.0,1,0.1889,tr,False
551457,Jenna Loves Diamonds,2008-02-21,"Insurance Investigator Laura Pendleton is caught up in a twisted caper that sees her through hypnotism – transformed into the very woman she is tracking, a sexy cat burglar who steals the most fabulous diamonds in the world! Through hypnosis, she discovers that she is a sexual adventuress and criminal at heart!",8.0,1,0.0,en,True
725473,In Another Eye,2020-08-20,A conversation between equals.,5.0,2,0.0168,pt,False
171878,Raiders of the Seven Seas,1953-05-27,"After staging a mutiny and commandeering his own ship, famed pirate Barbarossa takes hostage a spirited Spanish noblewoman named Alida, intending to trade her to her fiancé, Capt. Jose Salcedo, for a handsome ransom. But Barbarossa falls in love with Alida, who meanwhile discovers that the roguish swashbuckler is more honorable than her erstwhile betrothed.",5.7,6,0.7403,en,False
670552,Papá se desenreda,1942-06-11,,5.0,2,0.0331,es,False
419339,Sexy Boom,1974-10-16,"Madame Arrieu is the owner of an apartment building in Paris, where she lives with her three respectful nieces. Then, Elvira, a lady who paints nudes, gets behind in her lodging payments. Elvira, wishing to impress a prospective customer from the United States, asks Mme. Arrieu to let her use her (better) apartment, to receive him - just for a couple of hours. The lady refuses, but then she must leave for a short spell... Temptation is too big.",8.0,1,0.5024,fr,False
35955,Desperate,1947-06-20,An innocent trucker takes it on the lam when he's accused of robbery.,6.5,34,0.3615,en,False
969529,Hindi Basta-basta,1955-10-26,,10.0,1,0.1069,tl,False
134391,Beastie Boys 'Horseplay',2004-10-25,"After 5 years of calm, these foul-mouthed rappers returned with the release of their 6th album To The 5 Boroughs, the most eagerly anticipated new record of the year so far. This documentary includes exclusive and previously unseen film footage and in-depth interviews with the band and those that have worked closely with the Beastie Boys during their career, including close friends, colleagues, journalists, producers and musicians.",5.0,1,0.2413,en,False
630881,Greenfield,2019-10-21,"James' aspirations of rebuilding his former life with girlfriend Kelley, are short-lived when her brother confides him with a volatile secret.",4.0,1,0.1563,en,False
675676,Te odio y te quiero,1957-03-01,,4.0,3,0.0872,es,False
275134,Six Figures,2005-09-14,"Warner lives in a cramped townhouse with his wife, Claire, and their two children. While buying a house in Calgary's competitive real estate market, he learns his job isn't as secure as he'd like, and when he asks Claire to reconsider, they fight. On the same afternoon, Claire is attacked; Warner emerges as the prime suspect.",9.5,1,0.5357,en,False
655515,For the Time Being,2020-01-22,"Larissa and her nine-year-old twins arrive from Germany at their father’s paternal home in the Spanish Sierra Morena mountains. Father’s flight was delayed, but the guests are welcomed by his mother and sister. As the scorching hot days go by, everyone tries to relate to each other. — Mubi",4.2,7,0.0766,es,False
195117,"Fast mail, Northern Pacific Railroad",1897-12-20,Here is a twelve car train dashing along at a high rate of speed. It is seen first in the distance and approaches and then passes by the camera...,3.9,9,0.0214,en,False
249299,The Rossiter Case,1951-01-21,"The happy marriage of Liz and Peter Rossiter is shattered after Liz is paralysed in an accident. Peter soon finds solace with Honor, his sister-in-law, but when she tells him she is expecting his child he is racked with guilt and turns to drink. When Honor is found murdered with Peter's gun next to her, the police arrest him. Unable to remember his movements he must discover the secret behind ""The Rossiter Case"".",5.8,2,0.3725,en,False
11083,Kitchen Stories,2003-09-19,"Swedish efficiency researchers come to Norway for a study of Norwegian men, to optimize their use of their kitchen. Folke Nilsson (Tomas Norström) is assigned to study the habits of Isak Bjørvik (Joachim Calmeyer). By the rules of the research institute, Folke has to sit on an umpire's chair in Isak's kitchen and observe him from there, but never talk to him. Isak stops using his kitchen and observes Folke through a hole in the ceiling instead. However, the two lonely men slowly overcome the initial post-war Norwegian-Swede distrust and become friends.",7.0,119,0.321,no,False
417951,Borderland Blues,2017-05-18,"„The Frontier“ or „La Frontera“ is the undulating landscape of the Sonora Desert in Arizona, which once was a symbol of freedom on the horizon of the American West – and also a region plagued by recurrent territorial struggles. Currently, a high steel fence stretches over several miles strictly separating the USA and Mexico into two territories. Every year, the remains of hundreds of migrants are retrieved from the area. The tense situation in Arizona’s borderland has split the locals into two groups: one demanding a more technically advanced border control system, the other requesting more humanitarian help.  Accompanying various locals, NGO workers and self-proclaimed border guards from the region, filmmaker Gudrun Gruber raises the question of whether the latest border control technology will finally bring peace to the area, or rather merely increase the number of deaths.",5.0,3,0.0756,en,False
314175,Beer Parade,1933-03-08,"Scrappy and Oopie, though little boys, happily celebrate the return of beer after fourteen years, with the help of brew-guzzling gnomes, apparently from the ""Rip Van Winkle"" story. They leave an allegorical ""Prohibition"" figure (ugly old man in stovepipe hat) stripped and chased off.",10.0,1,0.0977,en,False
566057,Lupinranger vs Patranger vs Kyuranger,2019-05-03,"The story begins when the Lupinrangers, Kairi, Touma, and Umika, are kidnapped by someone mysterious. The Patrangers are then tasked with an Abduction Case to find the missing thieves, where they run into the Kyuranger team as they pass through space. Just who exactly kidnapped them? And why did the 12 Kyurangers return to space?",5.625,8,1.3645,ja,False
672002,Mireille,1922-01-01,,7.5,1,0.1199,fr,False
15611,Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team,2002-01-08,"At the Winter Olympics of 1980, after two tense weeks amidst growing Cold War fears, the U.S. Olympic hockey team found themselves playing improbably against the legendary unbeatable Soviet Army hockey team for Olympic Gold. From the live footage taken at Lake Placid, NY, and through interviews beginning with the team's assembly through the experience of winning the gold medal.",8.8,8,0.4551,en,False
265290,Ein Herz spielt falsch,1953-06-22,"A man, in need of money and too lazy to work for a living, marries a plain but rich girl in the knowledge that she is ill and has not long to live.",4.5,2,0.1549,de,False
100049,La gran mentira,1956-04-01,"César Neira, an almost forgotten Spanish actor, gets involved by chance with Teresa, a teacher from a small village in the province of Cáceres, who has won a radio contest. The prize is a trip to Madrid to experience just for a fortnight the life of the famous and wealthy people.",6.0,3,0.3018,es,False
454278,Cream,2015-09-25,"Cream is a black comedy set around 21st century social issues, specifically the UK care and welfare system. Described in style as reminiscent of the new wave British cinema movement.",10.0,1,0.095,en,False
946024,A Closer Walk,2003-02-05,"This documentary examines the world AIDS crisis. The camera travels to Africa, where infections overwhelm the public health system and orphans face their own deaths, central Europe, where drug users spread the disease via shared needles, India, where husbands infect wives, and to the U.S., where grass-roots efforts in places like Kansas City confront cultural stereotypes. Interviews include patients, doctors, nurses, the Dalai Lama, and Kofi Annan. The film's tone is compassionate and urgent, and the statistics overwhelming.",6.0,1,0.093,en,False
512035,Pride?,2017-03-25,"PRIDE? is a provocative and intelligent documentary detailing the history of the movement and exuding compassion for the many parts of the LGTBQ+ community. With articulate commentary from the organisers of UK Black Pride, Queer Picnic, Pride In London and Lesbian Strength, PRIDE? is a genuine community effort that seeks to answer a simple but profound question about the future of this iconic movement.",0.8,2,0.0143,en,False
216376,In the Bosom of the Enemy,2001-01-04,"It's the story of a young woman, whose husband, is arrested by the soldiers of a Japanese garrison, on the suspicion that he is a guerilla. Dizon pleads her case to the garrison's commander, who sympathizes and lets Yllana go; when the commander's wife dies and leaves their son motherless, Dizon, is hired to feed the baby from her own breast.",3.0,2,0.2324,tl,False
563227,Incorrectional,2018-11-25,Saeed braves an adolescent crush and an altercation with his best friend while his temperamental father Ali struggles to connect with him. Both they and the film are heading for a breakdown.,6.0,1,0.0613,en,False
226223,Bill Frisell Big Sur Sextet - Festival Jazz Vitoria-Gasteiz,2013-07-17,,7.0,1,0.0873,it,False
20309,Say It Isn't So,2001-03-10,"Boy meets girl; boy falls in love (and had wild, non-stop sex) with girl; boy loses girl... when they discover they are brother and sister! But when he learns that he's the victim of the ultimate case of mistaken identity, the lovesick young man -- whom everyone still thinks is after some taboo thrills -- must race across the country to stop her from marrying another man.",4.747,172,1.3096,en,False
665797,Snow Animals,2019-12-30,"Liz Bonnin introduces a cast of charismatic animals to reveal the remarkable strategies they use to survive, and even thrive, through the winter.",7.5,4,0.2864,en,False
519798,La Belle at the Movies,2015-11-07,"Kinshasa is a city of 10 million people without a single cinema. La Belle at the Movies examines the decline of the movie business in the Democratic Republic of the Congo’s capital city by putting us in touch with audiences cut adrift from their beloved theaters. Through passionate, insightful, and deeply nostalgic interviews with filmmakers, cinema owners, government officials, and film lovers, Cecilia Zoppelletto’s lyrical documentary reveals complex politics and past events inexorably linked to the fate of “the movies” -- an industry feeling orphaned but living in hope for a brighter future.",7.0,1,0.0261,fr,False
490260,The Other Trade,1967-01-01,"In their search for work, a group of workers face familiar frustrations. Cedrón raises his own conflicts and tries to understand their cause. As in all his other films, the director sets his sight on aspects of reality that are not well observed.",5.5,4,0.1264,es,False
515519,The Babysitter 12,2018-03-28,"When Moka's boyfriend Chad is faced with a health crisis and the couple is faced with exorbitant medical bills, Moka takes on a babysitting job for the Joneses, a wealthy couple offering a six figure salary. But things are too good to be true when Moka discovers that the job comes with strings attached.",8.0,1,0.0,en,True
273404,I'll Follow You Down,2013-07-28,"After the disappearance of a young scientist on a business trip, his son and wife struggle to cope, only to make a bizarre discovery years later - one that may bring him home.",6.0,175,1.0577,en,False
717426,Hitler's Children,2017-06-05,"This exclusive documentary recounts the crazy project of Nazi Germany which secretly gave birth to Aryan children as far as France. In these maternities for the rich called the ‘Lebensborn’, the Nazis raised ‘perfect’ children born of progenitors from the SS and women with well defined racial grounds. This plan gave birth to thousands of children who were called ‘Hitler's Children’. They were supposed to lead the world one day. It wasn’t until 30 years later that the existence of one of these centers in France was discovered. For the very first time, the children born in the ‘Lesenborn’ in Lamorlaye find out about their existence and disclose one the most frightening plans of History, as well as the dark secret of their origins.",7.0,2,0.1445,fr,False
761398,'Boom-Boom' Valdez,1988-05-31,"BOOM BOOM VALDEZ, the topless dancer with the one-two punch! Keisha portrays this fiery femme fatale who really know how to twirl her tat-ta's. An erotic journalist and a swinging couple can testify to that! But this passionate performer's mother and sister disapprove of her carnal career. What hypocrites! Mom's always schtupping her boyfriend Raymond and sister Nicole is a closet exhibitionist. Everyone gets what's coming to them when the Valdez Sisters team-up. Boom-Boom and Cha-Cha Valdez turn out to be the most torrid stage act ever!",6.0,1,0.0,en,True
56642,Night Watcher,2008-10-31,"Following the unexpected suicide of her mother, Angela finds comfort in her new friendship with Brian. One day she receives a terrifying package containing a voyeuristic tape. The tape chronicles her mother’sfinal days and reveals that someone had been following…watching…stalking her. As the death toll around town rises, it becomes clear that this is no mere coincidence. The deaths were thought to be suicides, but the truth is far worse....",3.4,10,0.2155,en,False
58247,"Kasal, Kasali, Kasalo",2006-12-25,"Jed is on the brink of leaving the Philippines to join his family in America when a run-in with the perfect woman, Angie, changes everything. A speedy proposal sends both families reeling and sets the stage for a rocky marriage.",4.8,6,0.5153,tl,False
924099,O bojácném Floriánkovi,1999-10-03,,4.0,1,0.132,cs,False
125257,Muddy River,1981-01-30,"Two boys, whose parents ply their trade by the mouth of a muddy river in Osaka, become close friends.",7.3,29,0.8184,ja,False
235901,Tots of Fun,1952-08-15,"Popeye is building a house while his nephews practice their music. The kids come out to help, but only cause trouble, so Popeye sends them back to practice. He finishes his house, goes in, and it collapses. The boys decide they can help Popeye and practice at the same time, so they build a skyscraper luxury apartment building to the tune of the ever-popular Poet and Peasant Overture.",1.0,1,0.0998,en,False
288258,Amerika Idol,2009-03-28,"A sweet film about a tiny village in Serbia that believes that Rocky Balboa will change their destiny and reverse 4,000 years of bad luck.",5.5,2,0.0595,en,False
524515,The Hero of Her Romance,2001-01-01,"Oil tycoon Victor, nicknamed the Chief, comes to Moscow from the distant North. He is accompanied by a cunning rogue nicknamed Turkey and a big guy nicknamed Turnip. And what new Russian doesn’t like to relax in the capital on a merchant scale? And away we go: restaurants, casinos, strip clubs, girls. One day, Chef saw the young singer Olga Kachalova on TV and realized that she was the girl of his dreams. And as you know, when there is no money, dreams come true.",7.5,1,0.2403,ru,False
624954,Jr. Cadets,1974-10-01,"He's too young, he's been at sea too long, and his uniform's getting tighter and tighter… Jack Wrangler gets it on with the hot and horny junior cadets.  (Film was re-released by Nova Studios as Junior Cadets in a re-edited version with an additional scene.)",7.0,1,0.0,en,True
204477,Daphne,2007-06-30,"Set during the years between the ""Rebecca"" trial and the writing of Du Maurier's short story ""The Birds"", including her relationship with her husband Frederick 'Boy' Browning, and her largely unrequited infatuations with American publishing tycoon's wife Ellen Doubleday and the actress Gertrude Lawrence.",6.0,22,0.5057,en,False
430029,What's the Matter with Gerald?,2016-12-12,A hypochondriac irks his partner by embracing the advice of an eccentric healer.,5.8,11,0.3614,en,False
257698,Femmes femmes,1974-11-27,"The fantasies and dreams of two over-the-hill actresses are intertwined with their realities, as the two roommates struggle to survive their day-to-day lives in the expensive and difficult world of Paris.",7.0,13,0.265,fr,False
151664,Sasneham Sumithra,2004-01-23,"Suresh Gopi is a rich business man and in addition to his wife there is his secretary, his sister and family and some other relatives in his house. Sriranjini is Suresh Gopi's 2nd wife. They married only few days ago. His 1st wife Sumitra died under mysterious circumstances by falling from a train. Trouble begins when a human skeleton is found inside a well within the compound of their house. To their surprise it is that of Sumithra whose body was cremated years back. Was the shattered body obtained from railway track really that of Sumithra? And who did it?",5.0,1,0.2767,ml,False
279533,Narasimhudu,2005-05-20,"A young, orphaned boy is adopted by the villagers and he grows up striving for their wellbeing. When the sons of two corrupt men rape an 11-year-old, the young man vows to punish them for the crime.",3.6,5,0.3182,te,False
